sentence	label	encoded_label
growing up my sister has always resented me, she's bullied me throughout my life, even publicly shaming me on facebook and twitter regularly.	distorted	1
i did a lot of research and found that i might be suffering from ocd and i have been meeting with a ocd specialist and have told him all of my concerns and he has told me that i have ocd, anxiety, and depression.	distorted	1
i never told anyone how i was treated at home or what went on, because i was embarrassed.	distorted	1
whenever i tell my parents we should get him to talk to someone, my dad just says he is being a typical moody teenage boy.	distorted	1
i'm starting to think that there's something wrong with me and it's my fault that he's angry at me all the time.	distorted	1
i can't get anything done, i can't focus on important things, because that makes me think about myself, which leads to me feeling worthless and hateful of myself.	distorted	1
i have tried talking to my parents (i didn't tell them all these details) but they just brush it off or think i'm just worrying or a crazy young person and they wont help me see a doctor, so i'm turning here for help.	distorted	1
told me it was my fault i struggled so badly to pay attention to my teacher because she never stayed on one topic.	distorted	1
at first i thought it was ocd, because i was diagnosed at a very young age, but now i' not sure that's the overall issue.	non-distorted	0
i would always cry and feel worthless because i always felt left out and thought they were getting closer to each other and they were going to leave me behind.	distorted	1
"she does not seem to hear me when i try to explain what the doctors have told me, saying things like ""what to hell do they know?"" and claiming my mental health diagnoses are a ""fashion in medicine""."	distorted	1
i am plagued by near-constant intrusive thoughts of all three main types – violent, religious and sexual.	non-distorted	0
my real childhood was an absolute horror, and i don't understand what is happening to me.	distorted	1
i didn't feel guilty, but i felt bad because i am addicted.	distorted	1
now i feel worthless in life.	distorted	1
i feel that i should leave him before any children come into the picture to avoid hurting more people.	distorted	1
i'm fairly certain that if one of my closest friends died i wouldn't feel bad at all.	distorted	1
next day i was fine but i found out my co-worker has passed away due to heroin overdose.	distorted	1
